Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,subject,run,day,group,good
W,5.0,2.1679873401611115e-14,0.009161933737636123,1.3725356796748385e-08,4.121341016044219,5.656687592628042e-08,8,16,hbo,True,S8_D16 hbo,201,2,1,trained,True
constant,5.0,2.1679873401611115e-14,0.000498470043671262,3.0714148289315577e-09,-7.980869892246687,-2.451256213481988e-08,8,16,hbo,True,S8_D16 hbo,201,2,1,trained,True
A,5.0,4.29158290306045e-15,0.000469581294202974,6.223137286926639e-09,-8.083091511670556,-5.0302188179917246e-08,8,16,hbr,True,S8_D16 hbr,201,2,1,trained,True
AV,5.0,4.29158290306045e-15,3.79597463072646e-06,6.193324636930389e-09,-21.769191177086856,-1.348236680430997e-07,8,16,hbr,True,S8_D16 hbr,201,2,1,trained,True
V,5.0,4.29158290306045e-15,3.862970246305365e-06,6.167461894335367e-09,-21.692465022477556,-1.337874514203331e-07,8,16,hbr,True,S8_D16 hbr,201,2,1,trained,True
W,5.0,4.29158290306045e-15,0.01923837833916248,6.1066640041980435e-09,3.400606293463191,2.0766360044740996e-08,8,16,hbr,True,S8_D16 hbr,201,2,1,trained,True
constant,5.0,4.29158290306045e-15,5.830435194205716e-05,1.3665290203778063e-09,12.492459112748804,1.7071307913454422e-08,8,16,hbr,True,S8_D16 hbr,201,2,1,trained,True
A,5.0,1.1419800326763322e-14,0.00038978360183941765,1.0151492168467112e-08,8.40943788776382,8.536834285884503e-08,8,17,hbo,True,S8_D17 hbo,201,2,1,trained,True
AV,5.0,1.1419800326763322e-14,0.000969898659601428,1.010286028570374e-08,6.914712127587669,6.985837054087947e-08,8,17,hbo,True,S8_D17 hbo,201,2,1,trained,True
V,5.0,1.1419800326763322e-14,0.02504630729596441,1.0060671689051695e-08,3.1617340344040437,3.180916808823996e-08,8,17,hbo,True,S8_D17 hbo,201,2,1,trained,True
W,5.0,1.1419800326763322e-14,0.000710672883617416,9.961495135951231e-09,7.396500628185087,7.368020503072597e-08,8,17,hbo,True,S8_D17 hbo,201,2,1,trained,True
constant,5.0,1.1419800326763322e-14,0.0014212404283955658,2.2291503479267318e-09,-6.358984559997398,-1.4175132644378915e-08,8,17,hbo,True,S8_D17 hbo,201,2,1,trained,True
A,5.0,1.415138673949297e-15,0.028502976848702344,3.5735521857803453e-09,-3.0475787171390976,-1.0890681585970083e-08,8,17,hbr,True,S8_D17 hbr,201,2,1,trained,True
AV,5.0,1.415138673949297e-15,3.316228858465878e-05,3.5564326758537657e-09,-14.02351745412593,-4.987369570425907e-08,8,17,hbr,True,S8_D17 hbr,201,2,1,trained,True
V,5.0,1.415138673949297e-15,0.00612251316858604,3.5415813466817626e-09,4.548211320122773,1.6107860372113647e-08,8,17,hbr,True,S8_D17 hbr,201,2,1,trained,True
W,5.0,1.415138673949297e-15,0.04179468078105084,3.5066689828411824e-09,2.7196039068270754,9.536750665684207e-09,8,17,hbr,True,S8_D17 hbr,201,2,1,trained,True
constant,5.0,1.415138673949297e-15,0.1288696657478802,7.847107564157696e-10,1.8172181738509279,1.425990647775045e-09,8,17,hbr,False,S8_D17 hbr,201,2,1,trained,True
A,5.0,1.5238604498944285e-14,0.0003745812629546573,1.172663013597377e-08,-8.480638246905954,-9.94493080384591e-08,8,18,hbo,True,S8_D18 hbo,201,2,1,trained,True
AV,5.0,1.5238604498944285e-14,0.00018274160206893102,1.1670452374860625e-08,9.861765285238613,1.1509126209343104e-07,8,18,hbo,True,S8_D18 hbo,201,2,1,trained,True
V,5.0,1.5238604498944285e-14,0.0009128669119228788,1.1621717660723617e-08,7.006454996933823,8.142704177693105e-08,8,18,hbo,True,S8_D18 hbo,201,2,1,trained,True
W,5.0,1.5238604498944285e-14,0.2597307954039214,1.1507152556690688e-08,1.2707500451048068,1.4622714630442585e-08,8,18,hbo,False,S8_D18 hbo,201,2,1,trained,True
constant,5.0,1.5238604498944285e-14,0.1712348012431971,2.575032439941414e-09,-1.5966399646956155,-4.111399703998124e-09,8,18,hbo,False,S8_D18 hbo,201,2,1,trained,True
A,5.0,4.922541949493362e-15,2.300455282265914e-05,6.664926150136799e-09,-15.110000612710095,-1.0070703821223457e-07,8,18,hbr,True,S8_D18 hbr,201,2,1,trained,True
AV,5.0,4.922541949493362e-15,5.7733999786930095e-05,6.632997060129046e-09,-12.517716768952363,-8.302997852798909e-08,8,18,hbr,True,S8_D18 hbr,201,2,1,trained,True
V,5.0,4.922541949493362e-15,8.290146919004245e-06,6.60529828674702e-09,-18.589771657198167,-1.2279098687830935e-07,8,18,hbr,True,S8_D18 hbr,201,2,1,trained,True
W,5.0,4.922541949493362e-15,0.0046395097041160354,6.5401842728394925e-09,4.858430212312826,3.1775028865256584e-08,8,18,hbr,True,S8_D18 hbr,201,2,1,trained,True
constant,5.0,4.922541949493362e-15,3.154363402789531e-05,1.4635407484855362e-09,14.16762371213903,2.0734894611925386e-08,8,18,hbr,True,S8_D18 hbr,201,2,1,trained,True
A,5.0,1.7823028531643458e-14,0.2195492256302724,1.268210603130179e-08,1.4030418762320265,1.7793525840731162e-08,8,20,hbo,False,S8_D20 hbo,201,2,1,trained,True
AV,5.0,1.7823028531643458e-14,0.001177364703458645,1.2621350953775088e-08,6.627975333012543,8.365400279091562e-08,8,20,hbo,True,S8_D20 hbo,201,2,1,trained,True
V,5.0,1.7823028531643458e-14,0.07361982152538443,1.2568645376390612e-08,2.2570882962387815,2.8368542378626924e-08,8,20,hbo,False,S8_D20 hbo,201,2,1,trained,True
W,5.0,1.7823028531643458e-14,0.001176319678268989,1.2444745604675666e-08,6.629265980999011,8.249952867926337e-08,8,20,hbo,True,S8_D20 hbo,201,2,1,trained,True
constant,5.0,1.7823028531643458e-14,0.011202860601010495,2.7848439030406048e-09,-3.918144811242111,-1.0911421688817773e-08,8,20,hbo,True,S8_D20 hbo,201,2,1,trained,True
A,5.0,2.0947816394907246e-15,0.0013862840168432497,4.347804503573288e-09,6.394046945475322,2.780006610559663e-08,8,20,hbr,True,S8_D20 hbr,201,2,1,trained,True
AV,5.0,2.0947816394907246e-15,0.0010378722755235742,4.32697584948117e-09,-6.813362632130855,-2.9481255562987664e-08,8,20,hbr,True,S8_D20 hbr,201,2,1,trained,True
V,5.0,2.0947816394907246e-15,0.0005904399403055384,4.308906804312327e-09,-7.697074848408421,-3.3165978187608315e-08,8,20,hbr,True,S8_D20 hbr,201,2,1,trained,True
W,5.0,2.0947816394907246e-15,0.8515807849011757,4.266430264207367e-09,0.19700587683620718,8.405118351607034e-10,8,20,hbr,False,S8_D20 hbr,201,2,1,trained,True
constant,5.0,2.0947816394907246e-15,0.007513780624301316,9.547276164939696e-10,4.327967797001841,4.1320303790942235e-09,8,20,hbr,True,S8_D20 hbr,201,2,1,trained,True
A,5.0,3.558957169767844e-14,0.20141342845733648,1.7920990494146838e-08,-1.4703939274446554,-2.6350915596386903e-08,9,17,hbo,False,S9_D17 hbo,201,2,1,trained,True
AV,5.0,3.558957169767844e-14,0.023400392942170778,1.7835137942201613e-08,-3.2224996622091946,-5.747372599419909e-08,9,17,hbo,True,S9_D17 hbo,201,2,1,trained,True
V,5.0,3.558957169767844e-14,0.18995312278423077,1.7760660079537132e-08,-1.5160219751728026,-2.6925550974152626e-08,9,17,hbo,False,S9_D17 hbo,201,2,1,trained,True
W,5.0,3.558957169767844e-14,0.00291623916432678,1.758557822596722e-08,5.410989591407985,9.51553807395995e-08,9,17,hbo,True,S9_D17 hbo,201,2,1,trained,True
constant,5.0,3.558957169767844e-14,0.8514052565667086,3.935242379372427e-09,0.19724250678642166,7.761970717195801e-10,9,17,hbo,False,S9_D17 hbo,201,2,1,trained,True
A,5.0,1.1353803514978987e-14,0.0028599396523501875,1.0122116134488722e-08,5.435158885037071,5.5015309443743464e-08,9,17,hbr,True,S9_D17 hbr,201,2,1,trained,True
AV,5.0,1.1353803514978987e-14,0.022882591514846083,1.007362498097153e-08,-3.2426190637574965,-3.266492840444203e-08,9,17,hbr,True,S9_D17 hbr,201,2,1,trained,True
V,5.0,1.1353803514978987e-14,0.0009627960380285207,1.0031558468209045e-08,6.925784992495746,6.947641709046582e-08,9,17,hbr,True,S9_D17 hbr,201,2,1,trained,True
W,5.0,1.1353803514978987e-14,0.055514305978343344,9.932668908758912e-09,2.4847889633931692,2.468058608152262e-08,9,17,hbr,False,S9_D17 hbr,201,2,1,trained,True
constant,5.0,1.1353803514978987e-14,0.08832155239471523,2.2226997103971037e-09,-2.112677323369877,-4.695847274816753e-09,9,17,hbr,False,S9_D17 hbr,201,2,1,trained,True
A,5.0,2.303823234602271e-14,0.0030072673771193944,1.4418670113619984e-08,-5.373045928323437,-7.747217674582468e-08,9,19,hbo,True,S9_D19 hbo,201,2,1,trained,True
AV,5.0,2.303823234602271e-14,0.0017025404830887493,1.4349595827501985e-08,-6.10934900861652,-8.766668904279701e-08,9,19,hbo,True,S9_D19 hbo,201,2,1,trained,True
V,5.0,2.303823234602271e-14,0.2910053459583287,1.4289673261677433e-08,-1.1801977864899855,-1.6864640753096838e-08,9,19,hbo,False,S9_D19 hbo,201,2,1,trained,True
W,5.0,2.303823234602271e-14,0.004876491110974668,1.4148807861947983e-08,4.801665074190387,6.7937836552146e-08,9,19,hbo,True,S9_D19 hbo,201,2,1,trained,True
constant,5.0,2.303823234602271e-14,0.7155256031421051,3.166173304083841e-09,0.38578324396115915,1.2214566081926859e-09,9,19,hbo,False,S9_D19 hbo,201,2,1,trained,True
A,5.0,6.907114477334793e-15,0.0011141526329860774,7.894942215969065e-09,6.708579257237183,5.2963845587136224e-08,9,19,hbr,True,S9_D19 hbr,201,2,1,trained,True
AV,5.0,6.907114477334793e-15,0.07672458636969581,7.857120593502247e-09,2.2241744618291506,1.74756069675796e-08,9,19,hbr,False,S9_D19 hbr,201,2,1,trained,True
V,5.0,6.907114477334793e-15,0.7572615402702683,7.824309995098269e-09,-0.32651179648179524,-2.5547295127300025e-09,9,19,hbr,False,S9_D19 hbr,201,2,1,trained,True
W,5.0,6.907114477334793e-15,0.0783273907844249,7.747179151384543e-09,2.207735332352494,1.7103721138576267e-08,9,19,hbr,False,S9_D19 hbr,201,2,1,trained,True
constant,5.0,6.907114477334793e-15,0.8817721056058099,1.7336380598564116e-09,0.15648612305577556,2.712902987688664e-10,9,19,hbr,False,S9_D19 hbr,201,2,1,trained,True
A,5.0,1.8620208141411002e-14,0.18700954725466026,1.2962623119764125e-08,1.5281714545243237,1.980911062738057e-08,9,20,hbo,False,S9_D20 hbo,201,2,1,trained,True
AV,5.0,1.8620208141411002e-14,0.048152509118199995,1.2900524193083739e-08,2.6016632127501595,3.35628192183394e-08,9,20,hbo,True,S9_D20 hbo,201,2,1,trained,True
V,5.0,1.8620208141411002e-14,0.00020798750824625647,1.2846652814445342e-08,-9.598617711814283,-1.2331010924226387e-07,9,20,hbo,True,S9_D20 hbo,201,2,1,trained,True
W,5.0,1.8620208141411002e-14,0.2021792438285772,1.2720012488193413e-08,-1.467434741890774,-1.8665788242459523e-08,9,20,hbo,False,S9_D20 hbo,201,2,1,trained,True
constant,5.0,1.8620208141411002e-14,0.326092560512595,2.84644221341389e-09,1.088358789488789,3.09795040174093e-09,9,20,hbo,False,S9_D20 hbo,201,2,1,trained,True
A,5.0,4.720671186302861e-15,0.013780585109438769,6.52683305395736e-09,3.715189877555664,2.4248424094558105e-08,9,20,hbr,True,S9_D20 hbr,201,2,1,trained,True
AV,5.0,4.720671186302861e-15,6.610758128121866e-05,6.495565514700214e-09,-12.173949939046603,-7.907668940175789e-08,9,20,hbr,True,S9_D20 hbr,201,2,1,trained,True
V,5.0,4.720671186302861e-15,0.0003611300210009163,6.4684406425573815e-09,8.546561886655825,5.528292826177642e-08,9,20,hbr,True,S9_D20 hbr,201,2,1,trained,True
W,5.0,4.720671186302861e-15,0.00042554537421933655,6.4046757502428935e-09,8.254208368396629,5.2865528174521855e-08,9,20,hbr,True,S9_D20 hbr,201,2,1,trained,True
constant,5.0,4.720671186302861e-15,0.7832681076437324,1.433217100662523e-09,0.29026314572843587,4.1601010415009223e-10,9,20,hbr,False,S9_D20 hbr,201,2,1,trained,True
A,5.0,2.5616304491481714e-14,0.07614987114458542,1.520403522659987e-08,-2.230158454626191,-3.3907407705036133e-08,9,21,hbo,False,S9_D21 hbo,201,2,1,trained,True
AV,5.0,2.5616304491481714e-14,0.0016665572903993486,1.5131198559201658e-08,-6.1384593309394795,-9.288224698402943e-08,9,21,hbo,True,S9_D21 hbo,201,2,1,trained,True
V,5.0,2.5616304491481714e-14,0.012449657875904333,1.506801209370342e-08,-3.813956944984695,-5.746874937189354e-08,9,21,hbo,True,S9_D21 hbo,201,2,1,trained,True
W,5.0,2.5616304491481714e-14,0.0031888905021756598,1.4919473949559838e-08,5.301208911678106,7.909124825895597e-08,9,21,hbo,True,S9_D21 hbo,201,2,1,trained,True
constant,5.0,2.5616304491481714e-14,0.7727834071375084,3.3386304055419598e-09,0.30481985858464816,1.0176808480837067e-09,9,21,hbo,False,S9_D21 hbo,201,2,1,trained,True
A,5.0,7.641385004827946e-15,0.6110694190694232,8.303987172036835e-09,-0.5420318585764795,-4.50102560045437e-09,9,21,hbr,False,S9_D21 hbr,201,2,1,trained,True
AV,5.0,7.641385004827946e-15,0.6735078929955669,8.264205972985778e-09,-0.4470958734971948,-3.6948923882528117e-09,9,21,hbr,False,S9_D21 hbr,201,2,1,trained,True
V,5.0,7.641385004827946e-15,0.0002463822533507901,8.22969542423187e-09,9.263802623651726,7.62382740628538e-08,9,21,hbr,True,S9_D21 hbr,201,2,1,trained,True
W,5.0,7.641385004827946e-15,0.008208819497670734,8.148568353349495e-09,4.235000814712157,3.4509193615172806e-08,9,21,hbr,True,S9_D21 hbr,201,2,1,trained,True
constant,5.0,7.641385004827946e-15,0.37925989331954696,1.8234596044140166e-09,0.964132476026108,1.758056623337273e-09,9,21,hbr,False,S9_D21 hbr,201,2,1,trained,True
A,5.0,1.644896900938301e-14,0.017562209293611287,1.2183441151104582e-08,-3.485111654807792,-4.246065275137944e-08,10,18,hbo,True,S10_D18 hbo,201,2,1,trained,True
AV,5.0,1.644896900938301e-14,0.0003544939805719184,1.212507498464529e-08,8.580168889506506,1.0403519116618709e-07,10,18,hbo,True,S10_D18 hbo,201,2,1,trained,True
V,5.0,1.644896900938301e-14,0.14107504993433456,1.2074441809144797e-08,-1.7469538165601406,-2.109349220131883e-08,10,18,hbo,False,S10_D18 hbo,201,2,1,trained,True
W,5.0,1.644896900938301e-14,0.08021351135440896,1.1955413820134254e-08,-2.1888435566783278,-2.6168530507623894e-08,10,18,hbo,False,S10_D18 hbo,201,2,1,trained,True
constant,5.0,1.644896900938301e-14,0.31736648636813924,2.6753428589829313e-09,-1.1103637374346422,-2.970603695819369e-09,10,18,hbo,False,S10_D18 hbo,201,2,1,trained,True
A,5.0,6.372514248954383e-15,5.699105012186066e-05,7.583261568684322e-09,-12.551068465807656,-9.517803514268489e-08,10,18,hbr,True,S10_D18 hbr,201,2,1,trained,True
AV,5.0,6.372514248954383e-15,1.0267675552350051e-05,7.546933087959312e-09,-17.80130128978021,-1.3434522971257506e-07,10,18,hbr,True,S10_D18 hbr,201,2,1,trained,True
V,5.0,6.372514248954383e-15,1.644393394639016e-05,7.515417803475132e-09,-16.17843737118393,-1.2158771625180311e-07,10,18,hbr,True,S10_D18 hbr,201,2,1,trained,True
W,5.0,6.372514248954383e-15,0.002259259826668242,7.441331971445682e-09,5.734020849905799,4.266875267534016e-08,10,18,hbr,True,S10_D18 hbr,201,2,1,trained,True
constant,5.0,6.372514248954383e-15,7.096465897979026e-05,1.6651965921581979e-09,11.997570743471677,1.9978313916205932e-08,10,18,hbr,True,S10_D18 hbr,201,2,1,trained,True
A,5.0,7.189095054527277e-15,0.0030462153264294834,8.054484343581416e-09,-5.357220173853486,-4.314964601542142e-08,10,20,hbo,True,S10_D20 hbo,201,2,1,trained,True
AV,5.0,7.189095054527277e-15,0.0026629764383984352,8.015898416328948e-09,5.52432438784051,4.428242311177813e-08,10,20,hbo,True,S10_D20 hbo,201,2,1,trained,True
V,5.0,7.189095054527277e-15,0.022529940037603665,7.982424776634177e-09,3.256618040716444,2.5995708536248793e-08,10,20,hbo,True,S10_D20 hbo,201,2,1,trained,True
W,5.0,7.189095054527277e-15,0.013128301137552471,7.90373526173908e-09,-3.762161052585862,-2.973512497166429e-08,10,20,hbo,True,S10_D20 hbo,201,2,1,trained,True
constant,5.0,7.189095054527277e-15,0.7868546980844451,1.768671667071394e-09,-0.2853003986189332,-5.046027316414818e-10,10,20,hbo,False,S10_D20 hbo,201,2,1,trained,True
A,5.0,1.387408204964271e-15,1.257129775559235e-05,3.5383660383817334e-09,-17.08530723040201,-6.045407085937233e-08,10,20,hbr,True,S10_D20 hbr,201,2,1,trained,True
AV,5.0,1.387408204964271e-15,2.197939932665539e-06,3.5214150917133225e-09,-24.304606500939947,-8.558660813056366e-08,10,20,hbr,True,S10_D20 hbr,201,2,1,trained,True
V,5.0,1.387408204964271e-15,0.0006798104612619736,3.506709992687164e-09,-7.467564279077625,-2.6186582278475224e-08,10,20,hbr,True,S10_D20 hbr,201,2,1,trained,True
W,5.0,1.387408204964271e-15,0.042732640220886936,3.4721413852873086e-09,-2.701006531618811,-9.378276560365007e-09,10,20,hbr,True,S10_D20 hbr,201,2,1,trained,True
constant,5.0,1.387408204964271e-15,1.578207968403483e-05,7.769842851331089e-10,16.314083867425083,1.2675786791332861e-08,10,20,hbr,True,S10_D20 hbr,201,2,1,trained,True
A,5.0,7.933342714924294e-15,0.00043674347296669973,8.46113718705764e-09,-8.208763859922572,-6.945547715496569e-08,10,22,hbo,True,S10_D22 hbo,201,2,1,trained,True
AV,5.0,7.933342714924294e-15,0.019420781348319087,8.420603142909535e-09,3.3919179564356727,2.8561995004453514e-08,10,22,hbo,True,S10_D22 hbo,201,2,1,trained,True
V,5.0,7.933342714924294e-15,0.0005963627073693805,8.385439494247991e-09,7.680623709866096,6.440540539716868e-08,10,22,hbo,True,S10_D22 hbo,201,2,1,trained,True
W,5.0,7.933342714924294e-15,0.9160187141093312,8.30277712229354e-09,-0.11088807991750219,-9.206790130740948e-10,10,22,hbo,False,S10_D22 hbo,201,2,1,trained,True
constant,5.0,7.933342714924294e-15,0.3317982669697278,1.857967931352244e-09,-1.0742424327950506,-1.9959079906310225e-09,10,22,hbo,False,S10_D22 hbo,201,2,1,trained,True
A,5.0,2.1188549773871523e-15,0.00037799730503249864,4.372715733764721e-09,-8.464343640050567,-3.7012168610840465e-08,10,22,hbr,True,S10_D22 hbr,201,2,1,trained,True
AV,5.0,2.1188549773871523e-15,2.646885562523555e-05,4.351767739578945e-09,-14.684035097037004,-6.390151022213061e-08,10,22,hbr,True,S10_D22 hbr,201,2,1,trained,True
V,5.0,2.1188549773871523e-15,0.17393837787896851,4.3335951658031525e-09,-1.5844774086750508,-6.866483638558507e-09,10,22,hbr,False,S10_D22 hbr,201,2,1,trained,True
W,5.0,2.1188549773871523e-15,0.0017813749565810876,4.290875251630334e-09,-6.0480301772350975,-2.5951343008611505e-08,10,22,hbr,True,S10_D22 hbr,201,2,1,trained,True
constant,5.0,2.1188549773871523e-15,0.0007913402436919904,9.601978347167653e-10,7.226805758985523,6.9391632416965485e-09,10,22,hbr,True,S10_D22 hbr,201,2,1,trained,True
A,5.0,6.758076769374592e-14,0.0023706757252956556,2.4695179609472798e-08,-5.671998846073625,-1.400710302485106e-07,11,19,hbo,True,S11_D19 hbo,201,2,1,trained,True
AV,5.0,6.758076769374592e-14,0.0001692420848219237,2.4576874530804775e-08,-10.020928403750997,-2.46283100061166e-07,11,19,hbo,True,S11_D19 hbo,201,2,1,trained,True
V,5.0,6.758076769374592e-14,0.0006003201819472357,2.4474243808689846e-08,-7.669738996464086,-1.8771106214847822e-07,11,19,hbo,True,S11_D19 hbo,201,2,1,trained,True
W,5.0,6.758076769374592e-14,0.00014625217685973772,2.4232980479987084e-08,10.330265002697386,2.503331101634595e-07,11,19,hbo,True,S11_D19 hbo,201,2,1,trained,True
constant,5.0,6.758076769374592e-14,0.11735495133098704,5.422776012137921e-09,1.8900337001142695,1.0249229411111936e-08,11,19,hbo,False,S11_D19 hbo,201,2,1,trained,True
A,5.0,1.4962932765102213e-14,0.0007124589372087294,1.1620076599806872e-08,7.392500470119688,8.590142172689909e-08,11,19,hbr,True,S11_D19 hbr,201,2,1,trained,True
AV,5.0,1.4962932765102213e-14,0.07133534256073146,1.1564409295579562e-08,-2.282269459405064,-2.639309815136127e-08,11,19,hbr,False,S11_D19 hbr,201,2,1,trained,True
V,5.0,1.4962932765102213e-14,0.00014511122689900665,1.151611740739214e-08,10.347105162243059,1.1915847787502438e-07,11,19,hbr,True,S11_D19 hbr,201,2,1,trained,True
W,5.0,1.4962932765102213e-14,0.006836873309691397,1.1402593294403909e-08,-4.428617433789491,-5.04977234540083e-08,11,19,hbr,True,S11_D19 hbr,201,2,1,trained,True
constant,5.0,1.4962932765102213e-14,0.5722153499547163,2.5516345149588124e-09,0.6039725429770394,1.5411171867476582e-09,11,19,hbr,False,S11_D19 hbr,201,2,1,trained,True
A,5.0,1.9109721148627797e-14,0.00268180078958632,1.3131907157834294e-08,-5.515473191845419,-7.242868188683802e-08,11,21,hbo,True,S11_D21 hbo,201,2,1,trained,True
AV,5.0,1.9109721148627797e-14,0.00031753030227592267,1.3068997256633462e-08,-8.782146504077726,-1.1477384856914495e-07,11,21,hbo,True,S11_D21 hbo,201,2,1,trained,True
V,5.0,1.9109721148627797e-14,0.01780489476226791,1.3014422350288671e-08,-3.472321806264734,-4.519026252284648e-08,11,21,hbo,True,S11_D21 hbo,201,2,1,trained,True
W,5.0,1.9109721148627797e-14,0.00924379708722147,1.2886128177773344e-08,4.112221083750539,5.299060798055146e-08,11,21,hbo,True,S11_D21 hbo,201,2,1,trained,True
constant,5.0,1.9109721148627797e-14,0.01204595468972802,2.8836150315671388e-09,3.846329157585906,1.1091332575169689e-08,11,21,hbo,True,S11_D21 hbo,201,2,1,trained,True
A,5.0,3.000643405029572e-15,0.17249125074486898,5.203646935853348e-09,-1.5909642588913449,-8.278816290832139e-09,11,21,hbr,False,S11_D21 hbr,201,2,1,trained,True
AV,5.0,3.000643405029572e-15,0.6032293593447853,5.178718270832803e-09,-0.5543345150426369,-2.870742281204545e-09,11,21,hbr,False,S11_D21 hbr,201,2,1,trained,True
V,5.0,3.000643405029572e-15,0.00015116247081596357,5.157092429227143e-09,10.25953661012584,5.2909378579458676e-08,11,21,hbr,True,S11_D21 hbr,201,2,1,trained,True
W,5.0,3.000643405029572e-15,0.30785220098528393,5.106254605773682e-09,1.1349615334613856,5.795402557613161e-09,11,21,hbr,False,S11_D21 hbr,201,2,1,trained,True
